"name","screen_name","text","polarity","subjectivity","label"
"TDH","JP__1102","Idk man everyone gets caught off balance. Imagine someone just cramming it on ya head full body contact 💀 https://t.co/19c6YVjXQw","0.35","0.55","POSITIVE"
"Writergem","writergem","Cramming a bunch of #art into a workspace makes working at home not so bad     #workflow… https://t.co/iCK0MQ2zjb","-0.70","0.67","NEGATIVE"
"Chichi","its_chichii","RT @Sholzz: Stay there. Do you know how many times what I stayed up all night cramming came up? 💁🏾 https://t.co/LuDa7Qm51H","0.50","0.50","POSITIVE"
"Riz","Kharismatically","Speak for yourself. Cramming works but you later forget all the stuff...and it's not good for you mentally but hey https://t.co/zLehMf4Q3L","-0.15","0.27","NEGATIVE"
"richard g maier IV","ricmai28","@Shaun_222 These jokers are cramming nuclear physics with their grandkids using 50's style Conelrad material.Missle… https://t.co/eEeu6829zE","0.00","0.00","NEGATIVE"
"Nayawashere","NayaNicole2","RT @QUYENNEEBEE: this time last year, i was cramming dances for memory auditions","0.00","0.07","NEGATIVE"
"Sid","sidneeshawn","Most people spend the end of their summer cramming in outdoor activities. I spent mine obsessing over Big Brother. 🙃","0.13","0.23","POSITIVE"
"Fla","Jerrie_Is_Life","RT @jxesweetie: 5h stan talking about cramming credits when Flex, a song that repeats after the chorus, had all these writers... https://t.…","0.00","0.00","NEGATIVE"
"Feel it Tweet it!❤✋","LiZaisatweetie","Accidentally bought a #cat bed &amp; clearly too small for my #dog. I was gonna return it, but he's been cramming his b… https://t.co/bwEtMiY1uF","-0.07","0.39","NEGATIVE"
"Rae","lolraachel","RT @cashmoneykyra: I happen to disagree with this statement . All nighters and cramming the hour before pretty much got me my associate's d…","0.23","0.60","POSITIVE"
"💖LOVE ME💖LOVE ME💖","_teppelins","Cramming isnt that good since most ppl only end up remembering the info for the exam which is okay if you only have that one class on a --","0.34","0.72","POSITIVE"
"baylee🎊","bayleeolivarez","RT @cashmoneykyra: I happen to disagree with this statement . All nighters and cramming the hour before pretty much got me my associate's d…","0.23","0.60","POSITIVE"
"Maureen Johnston","mjohnston069","RT @anikasleem: Cramming another Forcing 2 Live in #Kaavan Cruel Space BIGGER PROBLEMS #FreeKaavan .@SenatePakistan https://t.co/ddfZHACjSd","-0.29","0.67","NEGATIVE"
"marlene raddings","RaddingsMarlene","RT @anikasleem: Cramming another Forcing 2 Live in #Kaavan Cruel Space BIGGER PROBLEMS #FreeKaavan .@SenatePakistan https://t.co/ddfZHACjSd","-0.29","0.67","NEGATIVE"
"Llang🤘🏻","Wttyssm","Cramming 😏","0.00","0.00","NEGATIVE"
"a bathing ape","JosefTheGuy","Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cramming.","0.27","0.65","POSITIVE"
"Sean O'Kane","sokane1","Are either of those enough to justify cramming another series into the day’s already-crowded schedule? Guess we’ll find out.","0.00","0.50","NEGATIVE"
"The Voluptuous Witch","voluptuouswitch","So, cramming in a few mercury retro unfriendly activities the day before the station retrograde is a BAD idea.  Miscommunications are likely","-0.30","0.59","NEGATIVE"
"Brian Hart","BrianHartFCC","RT @FCC: To file a complaint with the FCC about cramming, slamming, or other phone issues, go here: https://t.co/hLFejDksFt","-0.21","0.29","NEGATIVE"
"Brian Hart","BrianHartFCC","RT @FCC: Cramming is the practice of placing unauthorized, misleading or deceptive charges on a consumer's telephone bill.. #FCC101 #FCCtips","0.00","0.00","NEGATIVE"
"Little Mixsus","powerfuljesy","RT @jxesweetie: 5h stan talking about cramming credits when Flex, a song that repeats after the chorus, had all these writers... https://t.…","0.00","0.00","NEGATIVE"
"kyra💸","cashmoneykyra","I happen to disagree with this statement . All nighters and cramming the hour before pretty much got me my associat… https://t.co/YcYn0rjK8y","0.23","0.60","POSITIVE"
"Chris Lieb","csbaby","RT @US_Army_Vet: @girl4trump They're always cramming Mexico down our throats!
If they love Mexico…why don't they go back to Mexico?
B/c the…","0.10","0.30","POSITIVE"
"MEGADESTRUCTODONGER","Neeerts","@Fatdragonfiesta Getting him in anywhere is gonna involve a lot of cramming","0.00","0.00","NEGATIVE"
"Chloe Muirhead","acacetus_uk","@EvilGayTwin I think cramming it into a wine glass helped. Now on gin *hic* https://t.co/83NWcN40lM","0.00","0.00","NEGATIVE"
"Ramona Cecilia","GrachelIanne","RT @MeithJoseph: in cramming, i believe","0.00","0.00","NEGATIVE"
"Micaela Dela Peña","micadlp","Why am I sending msgs to people about ~unnecessary stuff~ at this ungodly hour when I should either be sleeping/cramming for later's exam?","-0.20","0.45","NEGATIVE"
"CB","IboBone","Idris and Jake were wasted cramming all that content into a 1 hr movie..the dixie pig in the book had the rizzas oys death Susan and Eddie","-0.20","0.00","NEGATIVE"
"Kᴀsᴀɴᴅʀᴀ Sʜᴀғɪϙ","UnabatingNerve","@lNQUlSlTlVENESS // I did #20  and whichever one said I had to make Unicorns seem less innocent 

They were SO MUCH… https://t.co/1TAeb5DNKb","0.17","0.38","POSITIVE"
"Daph","jmaedaphne","Cramming sa imp shet","0.00","0.00","NEGATIVE"
"sparkletone","sparkletone","@olintechno @smartbar STOP CRAMMING CATS IN BAGS. SO MEAN. 😿","-0.31","0.69","NEGATIVE"
"Sola","Sholzz","Stay there. Do you know how many times what I stayed up all night cramming came up? 💁🏾 https://t.co/LuDa7Qm51H","0.50","0.50","POSITIVE"
"cry baby","_ellegabrielle","RT @Avocadoheaux: As a procrastinator I will NOT take cramming slander on my tl 😤😤","0.00","0.00","NEGATIVE"
"dobby","Avocadoheaux","As a procrastinator I will NOT take cramming slander on my tl 😤😤","0.00","0.00","NEGATIVE"
"SuckerforSex","Sucker_for_Sex","Free Webcam Brunette goes wild She just loves cramming cock in her ass and in her greedy, wet mouth. Sitting on top https://t.co/YxlkuahG4Y","0.23","0.53","POSITIVE"
"🌸rohmz🌸","rohmafalak","me freaking out about cramming 10 chapters into my head https://t.co/QwrSNH14Ca","0.00","0.00","NEGATIVE"
"Dale Hadden","HaddenDale","@myskyewatson Don't worry about cramming for us...get better...🛌","0.00","0.00","NEGATIVE"
"Stephanie","steph2turntt","It honestly depends what you're using the all nighter for, cramming maybe not so effective. But reading/doing lessons in the chapter helps.","0.60","0.85","POSITIVE"
"tutit app","thetutitapp","Say goodbye to cramming all night... #tutit will be here soon! #tutitapp https://t.co/qYDiJ7Mlu4 https://t.co/dGrXVIlaOP","0.00","0.00","NEGATIVE"
"JT","bravesjt","Cramming on VB .net before a 4th interview","0.00","0.00","NEGATIVE"
"Jackie Kane","JackieKane","@JC1251916 Can't help themselves cramming in a bit of good old toffee-nosed blood'sport'.","0.40","0.40","POSITIVE"
"US Army Veteran🇺🇸","US_Army_Vet","RT @US_Army_Vet: @girl4trump They're always cramming Mexico down our throats!
If they love Mexico…why don't they go back to Mexico?
B/c the…","0.10","0.30","POSITIVE"
"Aathira Haridas","fluffybears99","RT @QUYENNEEBEE: this time last year, i was cramming dances for memory auditions","0.00","0.07","NEGATIVE"
"Keltainen","Keltainen","Most of the time it really feels like they're cramming at least two episodes worth of material in one. #vatican_anime","0.17","0.30","POSITIVE"
"Magnificent2","NoFreeSpeech69","Real soap writing means writing for all #GH characters according to the REAL history v. cramming #Jasam #Melle &amp; #Julexis down our throats","0.08","0.30","POSITIVE"
"1stDegreeCase","Case_SeraSera","Cramming has always worked for me 🤷🏽‍♀️","0.00","0.00","NEGATIVE"
"Zoe Gill","5sVUuTpeC40ABY2","RT @RachelNicole026: If you're having a bad day, please look at this picture of my cat cramming herself in this fruit basket for a nap. htt…","-0.70","0.67","NEGATIVE"
"Chynn","Itsmeayiiin","cramming at its finest bes","0.00","0.00","NEGATIVE"
"TLA Video / TLA Gay","TLAgay","The best way to flirt is by cramming your cock down his throat. #TLAgayProverb","0.42","0.29","POSITIVE"
"E L L A","_rouelle07","RT @QUYENNEEBEE: this time last year, i was cramming dances for memory auditions","0.00","0.07","NEGATIVE"
"Brehonbrewhouse","brehonblonde","RT @PeterGleeson_: New IPA &amp; Pale AleBeers in for the Weekend ✅ Cramming for Exam Tomorrow morning ✅ 🛏early Tonight 🎉🇮🇪🍺Tomorrow #IrishCraf…","-0.04","0.32","NEGATIVE"
"Juliekirani@gmail.co","kiranijones","RT @anikasleem: Cramming another Forcing 2 Live in #Kaavan Cruel Space BIGGER PROBLEMS #FreeKaavan .@SenatePakistan https://t.co/ddfZHACjSd","-0.29","0.67","NEGATIVE"
"M A DOUBLE T","MaffewsMind","@Okea_notOK Cramming exams works #science","0.00","0.00","NEGATIVE"
"Quyen Ngo","QUYENNEEBEE","this time last year, i was cramming dances for memory auditions","0.00","0.07","NEGATIVE"
"LOLO💰","DanElCapitan","RT @_DTownn: I always say I'm pulling one but end up setting super early alarms instead &amp; cramming hours before the exam. I ain't staying u…","0.22","0.48","POSITIVE"
"Takara 🎀","Taka_Ramen","@crunchimochi Omg science tests... My main issue is that I overthink so honestly since you're cramming... GO WITH T… https://t.co/eu3meakLWg","0.38","0.62","POSITIVE"
"Gessa.","Gessawesome","while im stuck at home cramming my ass off","0.00","0.00","NEGATIVE"
"Anal Screen","analscreen","Hot Couple Kissing before Breathtaking Booty-Cramming https://t.co/jaPsxl3opW https://t.co/m4NZXT4Z7y","0.63","0.93","POSITIVE"
"Caitlin","ScienceGeordie","@GraceFVictory I'm a biology teacher and I'm currently planning for sept. Cramming as much stuff on body image in as possible (2/2)","0.07","0.53","POSITIVE"
"rebbe","rebbedragon","theyre taking swcw off of netflix and im only halfway thru s2 so guess whos summer plans are changing to ""cramming swcw in a montj""","0.00","1.00","NEGATIVE"
"matt","yoloyanmachu","why am i cramming my histo report rn hahahaha","0.20","0.50","POSITIVE"
"CB free mochi","crunchimochi","Job interview today. I'm not ready for shit. I feel like I'm cramming for a 3 hour exam right now HAHAHAHAH","-0.00","0.61","NEGATIVE"
"cait🍭","landofthecaits","RT @chaoticcoils: I enjoy the adrenaline I get from writing papers and cramming for quizzes/exams.","0.40","0.50","POSITIVE"
"August 21st 👑","_DTownn","I always say I'm pulling one but end up setting super early alarms instead &amp; cramming hours before the exam. I ain'… https://t.co/O4Ko7OIBUa","0.22","0.48","POSITIVE"
"alexandra ☯️","dlfalexandra","RT @dii3annna: Cramming in time to see my friends during these last two weeks is no joke. I hate myself so much","-0.20","0.39","NEGATIVE"
"PECAN BUTTER ⚡️","mochekke","if you're on quarter system, be prepared to take exams weeks 3-5, possibly 6, and 7-8, possibly 10, study in chunks instead of cramming!","0.00","1.00","NEGATIVE"
"Ste McGovern","TheNoveltyAct","Fantasy football is like taking an exam. I've had all summer to study and I'm cramming for the last 15 minutes. #fpl","0.00","0.07","NEGATIVE"
"Perriewinkle","Naddiecorn","RT @jxesweetie: 5h stan talking about cramming credits when Flex, a song that repeats after the chorus, had all these writers... https://t.…","0.00","0.00","NEGATIVE"
"eoin🌹","cabellosmixer","RT @jxesweetie: 5h stan talking about cramming credits when Flex, a song that repeats after the chorus, had all these writers... https://t.…","0.00","0.00","NEGATIVE"
"Peter Gleeson ☕️🍺","PeterGleeson_","New IPA &amp; Pale AleBeers in for the Weekend ✅ Cramming for Exam Tomorrow morning ✅ 🛏early Tonight 🎉🇮🇪🍺Tomorrow… https://t.co/BfLefn1VDe","-0.04","0.32","NEGATIVE"
"^ㅅ^ KOKOBOP","exomyeonmeow","tf why is sm cramming so many comebacks into such a short amount of time smh this just shortens the promotion period https://t.co/aNrsM7J4BV","0.17","0.43","POSITIVE"
"Dire-Maker","DireMakerBand","@DKeller69034983 @jackiemccaffrey @BLUpfront @v_surreal cramming down our throats?  I think you are confusing the l… https://t.co/ljPlIMJXIG","-0.23","0.34","NEGATIVE"
"σcєαи єуєѕ","_oceaneyesss","RT @Funny_Truth: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"L ;","lissetteinigo","Tea with milk and cramming","0.00","0.00","NEGATIVE"
"Gabrielle Quinn","W0YfeR8ek0fK0ch","RT @less_colarossi: Teachers tell us to be more organized when they're the ones cramming isu's, tests, essyas, n projects all in the same w…","0.25","0.31","POSITIVE"
"Mama Mira","AMirrorMurders","After that, 60%, then 80%. Therefore, cramming and all-nighters are effective and lit. That's if you can handle it.","0.60","0.80","POSITIVE"
"Tobasco Baez","DKeller69034983","@DireMakerBand @jackiemccaffrey @BLUpfront @v_surreal Please. Hasn't bernie done enough already? Best suited for hi… https://t.co/y4acWqLDfj","0.50","0.40","POSITIVE"
"jess♡","h0llaJess","finished my first internship yesterday &amp; now cramming for my last summer class final&amp;paper for the next4 days #grindmode","0.13","0.20","POSITIVE"
"くりん","kurin_","RT @ThePlaylist: Please Stop Cramming #arnoldschwarzenegger Into #Terminator Sequels 
https://t.co/8is5a91Ii5 https://t.co/aarYViuKFW","0.00","0.00","NEGATIVE"
"Jair Silvera","SexyJairBear","RT @ThePlaylist: Please Stop Cramming #arnoldschwarzenegger Into #Terminator Sequels 
https://t.co/8is5a91Ii5 https://t.co/aarYViuKFW","0.00","0.00","NEGATIVE"
"José Arrieta","Atzerriratu","ThePlaylist: Please Stop Cramming #arnoldschwarzenegger Into #Terminator Sequels 
https://t.co/m0vaGviQnE https://t.co/vDeGwajYMj","0.00","0.00","NEGATIVE"
"ゼロモチベーション済藤鉄腸","GregariousGoGo","RT @ThePlaylist: Please Stop Cramming #arnoldschwarzenegger Into #Terminator Sequels 
https://t.co/8is5a91Ii5 https://t.co/aarYViuKFW","0.00","0.00","NEGATIVE"
"The Playlist","ThePlaylist","Please Stop Cramming #arnoldschwarzenegger Into #Terminator Sequels 
https://t.co/8is5a91Ii5 https://t.co/aarYViuKFW","0.00","0.00","NEGATIVE"
"waqas","shahwaqas","RT @TheDIYHacks: Don't skip on sleep. Sleep is more important than homework. It's proven that it's better to sleep than to stay up late cra…","0.27","0.65","POSITIVE"
"Ravindu Thimantha G.","IamRavindu","@Subhahu_ @NuwOne Cramming was never my thing xD I'm done for today.","0.00","0.00","NEGATIVE"
"tk.","chaoticcoils","I enjoy the adrenaline I get from writing papers and cramming for quizzes/exams.","0.40","0.50","POSITIVE"
"danielle marie","xdmcb","type A personality. cramming my biblio. girl ano na?????","0.00","0.00","NEGATIVE"
"Bey","ariansusbaby","RT @jxesweetie: 5h stan talking about cramming credits when Flex, a song that repeats after the chorus, had all these writers... https://t.…","0.00","0.00","NEGATIVE"
"Major 🇺🇸","MAJJimR","It scares me to think of how much Schumer and Pelosi would be cramming down our throats if they had the WH, Senate and House. 😳","0.02","0.24","POSITIVE"
"felipe Havana","Swiftselenato","RT @jxesweetie: 5h stan talking about cramming credits when Flex, a song that repeats after the chorus, had all these writers... https://t.…","0.00","0.00","NEGATIVE"
"S Y V E L 💙","Syveeel","Hi Cramming!","0.00","0.00","NEGATIVE"
"jos","josxng","@theflyingkate cramming","0.00","0.00","NEGATIVE"
"Jo Snow 👑","Lrd_Snw","CRAMMING","0.00","0.00","NEGATIVE"
"Keiley 🌸","_keiley","My friday night is going to be spent drinking coffee &amp; cramming for this exam tomorrow. https://t.co/LueZBdB0se","-0.10","0.10","NEGATIVE"
