"name","screen_name","text","polarity","subjectivity","label"
"Grace Robertson","GraceGrace90","RT @eis_la: @MacleodDonald @cne_siar @eSgoil Wishing all our probationary teachers a successful and enjoyable year in our Western Isles sch…","0.42","0.52","POSITIVE"
"KenKapxne🆑","CLKentrell","Why y'all snitching on teachers pass that hoe round","-0.20","0.40","NEGATIVE"
"w.","DatWenJie","@z_oeeee Sec school quite fun mah, just the teachers damn cb","0.10","0.40","POSITIVE"
"🍫 Chocolate Papi 🎨","RozenIan","RT @akilahmed_: I struggled to mentally prepare myself for another 5 years of corruption, land grabbing, teachers, doctors and nurse strike…","-0.10","0.20","NEGATIVE"
"Delhaye Philippe","spye2000","RT @jeannettebougra: The big lesson from the world's best school system? Trust your teachers | John Hart https://t.co/7XNUwcrdPW @visitfinl…","0.50","0.20","POSITIVE"
"Shaun Bowes","MrBowesHPE","This might be handy for some teachers https://t.co/gEd8axGxxA https://t.co/V8wUFwb5D3","0.60","0.90","POSITIVE"
"dicaprio","_childdreamer","RT @HogwartsLogic: The Hogwarts teachers must have felt so stupid when their traps designed to keep Voldemort from the stone were beaten by…","-0.80","1.00","NEGATIVE"
"Core Exercise","coreburnflat","Boy, 7, With Autism Captured on School Surveillance Video Being Dragged by 2 Teachers… https://t.co/yu7FJ5PFrm","0.00","0.00","NEGATIVE"
"jt120651","jt120651","New post (Portable Wireless Voice Amplifier &amp; Microphone with waist band , MP3 Player ...) has been published on  -… https://t.co/vDxIo2WrPM","0.14","0.45","POSITIVE"
"Zak Archer","ZakArcherXD","My Experience of 
Types of Teachers At School #school #teachers #comedy  https://t.co/MoeGK7DUMk","0.00","0.00","NEGATIVE"
"HT Punjab","HTPunjab","Now Himachal issues dress code for teachers; flying squad to carry out random checks
https://t.co/xeLnN3cyB1","-0.50","0.50","NEGATIVE"
"Logan Russell 🐜1267","shockzula5","RT @VICE: An Alabama judge just ruled that teachers have the right to sleep with their students: https://t.co/7SH7ok6onn https://t.co/5LHRm…","0.29","0.54","POSITIVE"
"Chuchu❤","Deyyal_sana","@Shaxad_here Ok teachers😐","0.50","0.50","POSITIVE"
"Poindexter","Poindexter211","To all Kennedy teachers: let me wear my hat, you're losing your job anyways","0.00","0.00","NEGATIVE"
"Mrs Senior","MrsLSenior","RT @EducationScot: What do ASL pupils need from their teachers? The Young Ambassadors for Inclusion explain in this blog. https://t.co/rKn0…","0.10","0.40","POSITIVE"
"AA","akilahmed_","I struggled to mentally prepare myself for another 5 years of corruption, land grabbing, teachers, doctors and nurse strikes.","-0.10","0.20","NEGATIVE"
"Rhona Eastment","bensab3","RT @LittleBertie01: A year on, the harm continues. It has to stop. #EvacuateNOW #Manus #Nauru #auspol #BringThemHere 
https://t.co/Y7PkgjNi…","0.00","0.00","NEGATIVE"
"BNB Daily","bnbdailynews","Teachers Advisors LLC Has $10.95 Million Position in Huntsman Corporation $HUN https://t.co/32rfjOWn0H","0.00","0.00","NEGATIVE"
"BNB Daily","bnbdailynews","Teachers Advisors LLC Has $10.52 Million Stake in Veeva Systems Inc. $VEEV https://t.co/HxY0AJpV93","0.00","0.00","NEGATIVE"
"BNB Daily","bnbdailynews","Teachers Advisors LLC Reduces Position in Acuity Brands Inc $AYI https://t.co/9dEDo7JFbA","0.00","0.00","NEGATIVE"
"Pakcik Tholib","ijtihad","11 Best Social Media Platforms For Students And Teachers https://t.co/ndhsRnduwC https://t.co/INopJNPzl2","0.52","0.18","POSITIVE"
"jadineslay0930","jadinelove27","For all those living near sikatuna, Teachers vill, up vill or katips @nailsdotglow has a branch in Kalayaan qc https://t.co/kd2Q5hJj1w","0.10","0.40","POSITIVE"
"Africanqueen","NtombiSeele","@WellingtonMshi1 @erick_kwinda @City_Press Am in a medical field , they shouldn't have closed them. It's a disaster… https://t.co/hyyVguK27b","-0.05","0.05","NEGATIVE"
"Nicole Aniston","DaNicoleAniston","Full Gallery: https://t.co/2EsaAHqUIK
Lesbian teachers Brandi Love and Nicole ...
👻Add me on snapchat: mysuperass 👻 https://t.co/iOgV2bmbe4","0.42","0.57","POSITIVE"
"Marco Scali","MScali2","@JoK251075 That's right, @JoK251075. And he claims that History teachers are the most passionate teachers of all!","0.24","0.63","POSITIVE"
"Rob Wilks","rwilks","9% of teachers working w deaf children have BSL Level 3 or above, yet 57% work with children whose preferred language is BSL/SSE! #DAC17","0.00","0.10","NEGATIVE"
"Mutuzo Misheline","Mutuzo_M","RT @OnlyMinionQuote: a short poem:

do teachers
understand
that you take
other classes","-0.06","0.34","NEGATIVE"
"Larry","Iarriey","RT @chancetherapper: ATTENTION ALL CPS/ FORMER TEACHERS: PLEASE WEAR RED AT THE BUD #BBBASH","0.00","0.00","NEGATIVE"
"kalston","kalston_math","RT @EdTech_K12: #Teachers: Here are 4 ways to use #GoogleForms in the #K12 classroom https://t.co/6VEH7vr5zH #EdTech","0.00","0.00","NEGATIVE"
"Shahzad","Shaxad_here","@Deyyal_sana Teachers*","0.00","0.00","NEGATIVE"
"Lisa Pietrosimone","LPietrosimone","RT @educationweek: .@LarryFerlazzo: Q &amp; A Collections: Math Instruction https://t.co/v1quICbmKE #EWopinion #teacher","0.00","0.00","NEGATIVE"
"tonetalent","tonetalentltd","RT @RecruitmentBuzz: Teachers Pay Report: Education Recruiter Responds | https://t.co/MWSJkY1MyS https://t.co/ggQSry4D9d","0.00","0.00","NEGATIVE"
"David Williams","dweducator","RT @beingcatholic1: I just love these words. This is what teachers do every day! https://t.co/MfTUUoOFix","0.63","0.60","POSITIVE"
"Christine Smith","spinetupar1978","live nude sign naked women teachers fuck boys https://t.co/3HLLvh8eLG","-0.09","0.50","NEGATIVE"
"JustAnotherResister","mhmhart","RT @aebostrom: 15. African American Teaching Fellows: https://t.co/XwQ8iGqNLF Place African American teachers in community schools.  $$ (18…","0.00","0.00","NEGATIVE"
"Charles Harris","CharlesHarris88","Teachers union boss learns nothing from election – Orange County Register https://t.co/UeaAk6BGJo","0.00","0.00","NEGATIVE"
"JustAnotherResister","mhmhart","RT @aebostrom: 5. Sin Barreras: https://t.co/XFD3M27iN5 outreach to immigrant (mostly Hispanic) community. Lawyers/Teachers/Interpreters/Me…","0.50","0.50","POSITIVE"
"Eileen Huang","eileenhuang","RT @GoogleForEdu: The first day #BacktoSchool is all about students. The #FirstDayofClassroom is all about teachers. Learn more: https://t.…","0.38","0.42","POSITIVE"
"SA Politics 🇿🇦","bluecapinv","@molapo_vincent @tumisole Teachers should rather learn how to teach properly","0.00","0.10","NEGATIVE"
"Han","hanlai4","Teachers reveal students  bad reply which sound more funny - https://t.co/IiRDtuGRaX https://t.co/WQ6hRQByZw","0.11","0.64","POSITIVE"
"MindShareLearnTech","MindShareLearn","RT @GuardianTeach: Raise your standard high and lead the way: tips for building a culture of excellence in #schools https://t.co/KFLkPSnPWX","0.08","0.27","POSITIVE"
"Katharine Elwis","KElwis","RT @therightarticle: Multi academy trust teachers are being told to ‘just stick to the script’ like staff in a call centre - 
https://t.co/…","0.00","0.00","NEGATIVE"
"Eloise Edwards","EloiseE17246189","female sex offenders teachers scene clothes for girls https://t.co/xYE3kWWCDQ","0.00","0.17","NEGATIVE"
"Alexandra Brown","fimeberpbet1978","jane march having sex sexy teachers fuck https://t.co/P2qkXImCn3","0.05","0.80","POSITIVE"
"Angelica Morgan","tempgucanso1978","black dicks fucking girls getting fucked y teachers https://t.co/MWidtqnMiJ","-0.46","0.64","NEGATIVE"
"Lorna Leeson","Lornais","@Dpn76 @DawnHFoster @AdamBienkov IDK, maybe so nurses, teachers, firefighters, cleaners, care workers etc can live near where they work?","0.12","0.45","POSITIVE"
"Twillie","twilliecore","RT @vicenews: Teachers have the right to sleep with their students, Alabama judge rules https://t.co/pIV4oId0In https://t.co/r1gCD4fFwv","0.29","0.54","POSITIVE"
"Pessimistic Optimist","meatball_writes","RT @SaraJBenincasa: African American Teaching Fellows works to diversify a system with only 10% African American teachers. @aatfnews https:…","0.00","0.20","NEGATIVE"
"Simbi","Nimbisimbi","RT @BeAwesome_Laugh: Mommy Raccoon teaching her baby how to climb a tree😍The best teachers teach from the heart ❤️ not from the book📚Mother…","1.00","0.30","POSITIVE"
"Emma","emma_aspray","Been on the bus legit 3 mins and one crying 2 year old, 5 yr old repeating 'are we nearly there yet' and teachers singing opera les mis","0.03","0.35","POSITIVE"
"Sam Moore","SamMoFro","I am just really into young hot teachers. Fucks wit meh","0.18","0.48","POSITIVE"
"AMY Robotics","amy_robotics","#Amy robot assists teachers and children in school 😍 amazing. @GirlsinTech #AmplifyPitchNight https://t.co/vDwmFZqSrq","0.60","0.90","POSITIVE"
"Belen S Castillo","BSC_AP_LCES","RT @nmrede: Thank you @JEspinoza_SISD for welcoming us new teachers to #TeamSISD! https://t.co/B66TotD5dV","0.14","0.45","POSITIVE"
"victoriagirlangelina","victoriagirlang","Teachers reveal students  bad reply which sound more funny - https://t.co/iI83H49aC1 https://t.co/g8nJm5uuT1","0.11","0.64","POSITIVE"
"TheoK","Theok50","RT @FunnyBrawls: teachers fighting... what... how do you even... what the fuck https://t.co/kVpik25Exq","-0.40","0.60","NEGATIVE"
"Aaron;","aaronmroland","RT @SaraJBenincasa: African American Teaching Fellows works to diversify a system with only 10% African American teachers. @aatfnews https:…","0.00","0.20","NEGATIVE"
"Rina","Rina_v_R","RT @Twit_Ternator: @iWebPaul No Paul, it is the ANC who's to blame. By not delivering text books, building schools, unqualified teachers, l…","0.00","0.00","NEGATIVE"
"Linda Caudle","CaudleLinda","RT @EdWeekTeacher: Here are top educators' best pieces of advice for differentiating instruction: https://t.co/lhL0scgoQH via @Larryferlazz…","0.75","0.40","POSITIVE"
"kalston","kalston_math","Great opportunity from NASA for math or science teachers. https://t.co/YzoQqoZHNn  #STEM #math #science #NASA #onlinelearning","0.80","0.75","POSITIVE"
"Marvin Thomas","MMusicEducation","@KathrynLovewell was my holiday read #everyteachermatters and she's right, so teachers go praise yourself and love the rest of the summer ❤️","0.39","0.57","POSITIVE"
"Alan Kerr","AlanKerr9","@branwenjeffreys Parents and teachers not doing enough supporting, encouraging, motivating.","0.13","0.38","POSITIVE"
"David Brown","staffdb66","RT @asr85_28: Any science teachers have flash cards for AQA trilogy 9-1. I have written physics. Anyone have biology/chemistry? Will share…","0.00","0.00","NEGATIVE"
"💙 Himeko Himura 💙","himurahimeko","I'm sorry but...teachers sleeping w their students while they're still students needs to be a not story plz","-0.50","1.00","NEGATIVE"
"Chelsea Edwards","Chelsea91721637","apocalypto sex my teachers wife sex https://t.co/N537UYftQn","0.00","0.00","NEGATIVE"
"Simon Lewis","simonmlewis","Shared from Réalta Ranga. #edchatie This shop will be full of teachers! What other shops do teachers flock to?... https://t.co/qtacjMydJt","0.16","0.46","POSITIVE"
"iiamkingg","famousleex","#IveNeverUnderstood
When I was younger , 
Why teachers always put extra lies when calling your parents","0.00","0.05","NEGATIVE"
"Julia Bell","JuliaBellRF","RT @gladwethoughtof: #teachers #educators #parents Get on the #BacktoSchool tour with Buddy &amp; Oscar First stop #counting #childrensbooks #k…","0.25","0.33","POSITIVE"
"John Odebiyi","jtpeter2010","RT @Imported_Fun: The best teachers are the ones who show you where to look, but don't tell you what to see.

#Teachers #STEM #Education ht…","1.00","0.30","POSITIVE"
"G R U B","broncosunited","@Longy_27 @Robertsonh @BuzzRothfield You're delusional champ. Good to see primary school teachers calling people spastics.","0.55","0.55","POSITIVE"
"Attn: DFCT Podcast","AttnDFCTShawn","Alabama letting teachers go deep. https://t.co/pso3GsjDBa","0.00","0.40","NEGATIVE"
"Xcool","Xcoolthe16th","RT @kardashhumor: me: doesn't study or go to class
teachers: gives me a bad grade
me: https://t.co/HYddbFShTZ","-0.70","0.67","NEGATIVE"
"Belen S Castillo","BSC_AP_LCES","RT @LLopez_LCES: National Book Lovers day! Free books for our kids and teachers! #TeamSISD #excellenceisintentional https://t.co/EdFA026C96","0.50","0.80","POSITIVE"
"Edeline Martinez","noigafori1986","akira lane anal pictures of teens getting fucked by their teachers https://t.co/h7Y49Hac1z","-0.60","0.70","NEGATIVE"
"Danielle","Daniellee_eee","RT @SaraJBenincasa: African American Teaching Fellows works to diversify a system with only 10% African American teachers. @aatfnews https:…","0.00","0.20","NEGATIVE"
"The Carousel","carouselworld","I would imagine all the running! https://t.co/SMRubqnGiq","0.00","0.00","NEGATIVE"
"citifmonline.com","citifmonline","GNAT organises ICT workshop for teachers |More here: https://t.co/p0b6axk9nO #TheBigIssue https://t.co/bcLhSHXpgX","0.50","0.50","POSITIVE"
"#StopGalamseyNow","Citi973","GNAT organises ICT workshop for teachers |More here: https://t.co/E39YIACcge #TheBigIssue https://t.co/ZUriJWM9ec","0.50","0.50","POSITIVE"
"Edwin Kwakofi","EdKwakofi","GNAT organises ICT workshop for teachers |More here: https://t.co/bt3NFDQTlz #TheBigIssue https://t.co/zz54tizDUX","0.50","0.50","POSITIVE"
"IMANI BINTA","Afro1stBorn","RT @TheAcronymMaker: Nobody knows everything. But we all know something. That makes both of us Teachers and Students of each other, to buil…","-0.13","0.38","NEGATIVE"
"Maloba Elvis","ElvisMaloba","RT @Ken_thousand: Teachers used to write all these SEE ME's like I was some blind chap.","-0.50","0.67","NEGATIVE"
"ثائر بطي","aecfsunkpvwqls1","English teachers can either be the coolest teacher you ever had or the worst thing ever","-0.50","0.50","NEGATIVE"
"Joydeep","joyghosh2","@menakadoshi Now we will have a caste system in education also ... let's start with teachers first","0.25","0.33","POSITIVE"
"Mary Oehlerich","mjoehlerich","RT @SteveSpangler: Love getting to do hands-science workshops at the beginning of the school year. Always meet the coolest teachers... &amp; ge…","0.50","0.60","POSITIVE"
"Ilham kiper","IlhamKiper","RT @ibookwidgets: 30 creative ways to use Padlet in your #classroom. Do you have more ideas? Contribute to our Padlet board! #educhat https…","0.56","0.75","POSITIVE"
"Beata Taylor","izangaca1989","1 girl 1 pitcher video xxx pics of naked teachers https://t.co/r7MiI0vU59","0.00","0.40","NEGATIVE"
"Bad Woof","Bad_Woof","RT @SaraJBenincasa: African American Teaching Fellows works to diversify a system with only 10% African American teachers. @aatfnews https:…","0.00","0.20","NEGATIVE"
"Yoga Men","YogaMen1","RT @CoolBisht: Laughter Yoga at Sujata School, Abids, Hyderabad. The students and teachers there are amazing! https://t.co/oP9Y7dCYet","0.75","0.90","POSITIVE"
"Ed Darrell","EdDarrell","The War on Teachers and the End of Public Education - Teacher in a Strange Land -  https://t.co/WoS8TVRJPF via @educationweek","-0.03","0.11","NEGATIVE"
"Sadie Stanley-Parker","SadieRae_xoxo","We have some kindergarten teachers at our party who offered us edibles and alcohol... lol I invited these strangers.","0.80","0.70","POSITIVE"
"Sanjeet Kumar","sanjeetkumarit","RT @akshaykumar: Selfie of a lifetime... Honouring all the Teachers around the World, #TeachersMatter in Dubai! @salmahayek https://t.co/Py…","0.00","0.00","NEGATIVE"
"Reagan Yanchak","YanchakSteven","@JeanMarcV @Lopek @Dyann057 @appalachianheel @PolitiSearch @kbass0007 @buttch78 @4everNeverTrump @Bad_Lizard… https://t.co/COHWKUqIBg","0.00","0.00","NEGATIVE"
"John Galted","johngalted88","RT @VICE: An Alabama judge just ruled that teachers have the right to sleep with their students: https://t.co/7SH7ok6onn https://t.co/5LHRm…","0.29","0.54","POSITIVE"
